production,date,capacity,gross
jersey-boys-394781,"Feb 5, 2012",90,816388.0
jersey-boys-394781,"Feb 12, 2012",86,864895.0
jersey-boys-394781,"Feb 19, 2012",95,1037786.0
jersey-boys-394781,"Feb 26, 2012",99,1018596.0
jersey-boys-394781,"Mar 4, 2012",83,829842.0
jersey-boys-394781,"Mar 11, 2012",94,938081.0
jersey-boys-394781,"Mar 18, 2012",95,913217.0
jersey-boys-394781,"Mar 25, 2012",96,979435.0
jersey-boys-394781,"Apr 1, 2012",94,935727.0
jersey-boys-394781,"Apr 8, 2012",92,942780.0
jersey-boys-394781,"Apr 15, 2012",99,1064002.0
jersey-boys-394781,"Apr 22, 2012",90,936187.0
jersey-boys-394781,"Apr 29, 2012",87,907895.0
jersey-boys-394781,"May 6, 2012",88,910791.0
jersey-boys-394781,"May 13, 2012",88,937635.0
jersey-boys-394781,"May 20, 2012",96,1037040.0
jersey-boys-394781,"May 27, 2012",95,977394.0
jersey-boys-394781,"May 30, 2010",98,1065157.0
jersey-boys-394781,"Jun 6, 2010",89,963853.0
jersey-boys-394781,"Jun 13, 2010",96,1069344.0
jersey-boys-394781,"Jun 20, 2010",98,1070258.0
jersey-boys-394781,"Jun 27, 2010",99,1083587.0
jersey-boys-394781,"Jul 4, 2010",93,959230.0
jersey-boys-394781,"Jul 11, 2010",89,938983.0
jersey-boys-394781,"Jul 18, 2010",96,1035256.0
jersey-boys-394781,"Jul 25, 2010",96,1024188.0
jersey-boys-394781,"Aug 1, 2010",95,1001306.0
jersey-boys-394781,"Aug 8, 2010",97,1025072.0
jersey-boys-394781,"Aug 15, 2010",96,1012390.0
jersey-boys-394781,"Aug 22, 2010",98,1020157.0
jersey-boys-394781,"Aug 29, 2010",99,1014108.0
jersey-boys-394781,"Sep 5, 2010",97,1017390.0
jersey-boys-394781,"Sep 12, 2010",94,961606.0
jersey-boys-394781,"Sep 19, 2010",98,1046786.0
jersey-boys-394781,"Sep 26, 2010",100,1088466.0
jersey-boys-394781,"Oct 3, 2010",98,1086925.0
jersey-boys-394781,"Oct 10, 2010",99,1166656.0
jersey-boys-394781,"Oct 17, 2010",100,1112513.0
jersey-boys-394781,"Oct 24, 2010",99,1106734.0
jersey-boys-394781,"Oct 31, 2010",96,1011799.0
jersey-boys-394781,"Nov 7, 2010",96,1063655.0
jersey-boys-394781,"Nov 14, 2010",96,1104868.0
jersey-boys-394781,"Nov 21, 2010",92,1068792.0
jersey-boys-394781,"Nov 28, 2010",97,1269247.0
jersey-boys-394781,"Dec 5, 2010",95,1237955.0
jersey-boys-394781,"Dec 12, 2010",98,1249427.0
jersey-boys-394781,"Dec 19, 2010",96,1133645.0
jersey-boys-394781,"Dec 26, 2010",92,1156942.0
jersey-boys-394781,"Jan 2, 2011",100,1372391.0
jersey-boys-394781,"Jan 9, 2011",98,1068423.0
jersey-boys-394781,"Jan 16, 2011",87,974615.0
jersey-boys-394781,"Jan 23, 2011",84,933386.0
jersey-boys-394781,"Jan 30, 2011",90,962259.0
jersey-boys-394781,"Feb 6, 2011",89,866391.0
jersey-boys-394781,"Feb 13, 2011",95,981264.0
jersey-boys-394781,"Feb 20, 2011",90,986328.0
jersey-boys-394781,"Feb 27, 2011",98,1062895.0
jersey-boys-394781,"Mar 6, 2011",80,855041.0
jersey-boys-394781,"Mar 13, 2011",90,962541.0
jersey-boys-394781,"Mar 20, 2011",98,1064222.0
jersey-boys-394781,"Mar 27, 2011",94,1011357.0
jersey-boys-394781,"Apr 3, 2011",96,992577.0
jersey-boys-394781,"Apr 10, 2011",96,1009006.0
jersey-boys-394781,"Apr 17, 2011",92,991371.0
jersey-boys-394781,"Apr 24, 2011",100,1166314.0
jersey-boys-394781,"May 1, 2011",98,1060504.0
jersey-boys-394781,"May 8, 2011",93,1006650.0
jersey-boys-394781,"May 15, 2011",97,1061397.0
jersey-boys-394781,"May 22, 2011",100,1113978.0
jersey-boys-394781,"May 29, 2011",97,1033254.0
jersey-boys-394781,"May 31, 2009",100,1109155.0
jersey-boys-394781,"Jun 7, 2009",100,1105594.0
jersey-boys-394781,"Jun 14, 2009",101,1155591.0
jersey-boys-394781,"Jun 21, 2009",101,1150424.0
jersey-boys-394781,"Jun 28, 2009",101,1151195.0
jersey-boys-394781,"Jul 5, 2009",99,1101363.0
jersey-boys-394781,"Jul 12, 2009",101,1151026.0
jersey-boys-394781,"Jul 19, 2009",101,1147932.0
jersey-boys-394781,"Jul 26, 2009",101,1155417.0
jersey-boys-394781,"Aug 2, 2009",101,1150344.0
jersey-boys-394781,"Aug 9, 2009",101,1162436.0
jersey-boys-394781,"Aug 16, 2009",101,1154537.0
jersey-boys-394781,"Aug 23, 2009",101,1126088.0
jersey-boys-394781,"Aug 30, 2009",101,1143248.0
jersey-boys-394781,"Sep 6, 2009",101,1129108.0
jersey-boys-394781,"Sep 13, 2009",101,1134039.0
jersey-boys-394781,"Sep 20, 2009",101,1126009.0
jersey-boys-394781,"Sep 27, 2009",101,1146890.0
jersey-boys-394781,"Oct 4, 2009",101,1142846.0
jersey-boys-394781,"Oct 11, 2009",101,1167196.0
jersey-boys-394781,"Oct 18, 2009",101,1160186.0
jersey-boys-394781,"Oct 25, 2009",101,1175433.0
jersey-boys-394781,"Nov 1, 2009",100,1112351.0
jersey-boys-394781,"Nov 8, 2009",101,1179345.0
jersey-boys-394781,"Nov 15, 2009",101,1191398.0
jersey-boys-394781,"Nov 22, 2009",100,1149626.0
jersey-boys-394781,"Nov 29, 2009",101,1323745.0
jersey-boys-394781,"Dec 6, 2009",101,1226872.0
jersey-boys-394781,"Dec 13, 2009",101,1227946.0
jersey-boys-394781,"Dec 20, 2009",100,1159833.0
jersey-boys-394781,"Dec 27, 2009",100,1290426.0
jersey-boys-394781,"Jan 3, 2010",101,1440456.0
jersey-boys-394781,"Jan 10, 2010",100,1135065.0
jersey-boys-394781,"Jan 17, 2010",99,1124807.0
jersey-boys-394781,"Jan 24, 2010",97,1072634.0
jersey-boys-394781,"Jan 31, 2010",98,1067889.0
jersey-boys-394781,"Feb 7, 2010",89,946813.0
jersey-boys-394781,"Feb 14, 2010",89,986753.0
jersey-boys-394781,"Feb 21, 2010",100,1145386.0
jersey-boys-394781,"Feb 28, 2010",93,986266.0
jersey-boys-394781,"Mar 7, 2010",92,987427.0
jersey-boys-394781,"Mar 14, 2010",98,1052412.0
jersey-boys-394781,"Mar 21, 2010",98,1055904.0
jersey-boys-394781,"Mar 28, 2010",96,1043861.0
jersey-boys-394781,"Apr 4, 2010",99,1094039.0
jersey-boys-394781,"Apr 11, 2010",99,871955.0
jersey-boys-394781,"Apr 18, 2010",95,1042614.0
jersey-boys-394781,"Apr 25, 2010",98,1079432.0
jersey-boys-394781,"May 2, 2010",94,1034232.0
jersey-boys-394781,"May 9, 2010",94,1036665.0
jersey-boys-394781,"May 16, 2010",98,1096659.0
jersey-boys-394781,"May 23, 2010",100,1110496.0
jersey-boys-394781,"Jun 1, 2008",101,1103648.0
jersey-boys-394781,"Jun 8, 2008",101,1158688.0
jersey-boys-394781,"Jun 15, 2008",101,1139296.0
jersey-boys-394781,"Jun 22, 2008",101,1144441.0
jersey-boys-394781,"Jun 29, 2008",101,1151550.0
jersey-boys-394781,"Jul 6, 2008",101,1114856.0
jersey-boys-394781,"Jul 13, 2008",101,1123234.0
jersey-boys-394781,"Jul 20, 2008",101,1150420.0
jersey-boys-394781,"Jul 27, 2008",101,1129029.0
jersey-boys-394781,"Aug 3, 2008",101,1126630.0
jersey-boys-394781,"Aug 10, 2008",101,1115096.0
jersey-boys-394781,"Aug 17, 2008",101,1100642.0
jersey-boys-394781,"Aug 24, 2008",100,1099592.0
jersey-boys-394781,"Aug 31, 2008",101,1135723.0
jersey-boys-394781,"Sep 7, 2008",96,1043538.0
jersey-boys-394781,"Sep 14, 2008",100,1101156.0
jersey-boys-394781,"Sep 21, 2008",101,1136055.0
jersey-boys-394781,"Sep 28, 2008",101,1099560.0
jersey-boys-394781,"Oct 5, 2008",101,1104309.0
jersey-boys-394781,"Oct 12, 2008",101,1142544.0
jersey-boys-394781,"Oct 19, 2008",101,1125080.0
jersey-boys-394781,"Oct 26, 2008",100,1111741.0
jersey-boys-394781,"Nov 2, 2008",98,1057856.0
jersey-boys-394781,"Nov 9, 2008",97,1074054.0
